,id_str,user.id,user_retweeters,Clase
520,1367840691116773376,252168075,"['2972432728', '211531918', '4149891700', '68753864', '870235934', '1044648661307850752', '993887238', '2719035609', '1167510078649487361', '1192415849400938496', '3015581601', '1320842148103786497', '1062010454854324225', '74814945']",0
521,1367840911971999745,252168075,"['1333341286699560960', '252930608', '2972432728', '211531918', '127565235', '1252450331016994816', '2216139375', '1128128054830743553', '1904972988', '68753864', '870235934', '1296039208679874567', '558999984', '787591939', '1044648661307850752', '993887238', '1553539560', '2719035609', '1123842290408132608', '1167510078649487361', '155688427', '1192415849400938496', '1226405350389297152', '1367628495552143373', '3015581601', '142849081', '1320842148103786497', '557897108', '1062010454854324225']",0
522,1367841263349858309,252168075,"['1023341334994796544', '250234516', '252930608', '2972432728', '2156136118', '211531918', '323331296', '1250890240006512647', '3093063975', '1128128054830743553', '1904972988', '68753864', '76724263', '870235934', '558999984', '1219797248713928704', '489460457', '2902807775', '349534580', '993887238', '2719035609', '1167510078649487361', '1123842290408132608', '513735124', '142840643', '1192415849400938496', '1226405350389297152', '4173839242', '124506500', '1259968555094888457', '1304220431860338690', '1320842148103786497', '142849081']",0
523,1370325342532087814,252168075,['299375176'],0
524,1352304897467830272,252168075,"['1255719374', '1278756036', '783367912954458112', '1262164299256037382', '969927317438042112', '323954911', '3245443367', '767127606030458884', '2169155118', '1270703521', '2992754164', '842770957710299137', '2903239210', '704761532324962304', '781283455044902912', '338485921', '887777134248374273', '408199414', '4078995195', '503957627', '1055048652236959744', '176456430', '1422026862', '99721881', '1311072715873366018', '194390735', '1489177824', '2158016112', '1195511858150674435', '24153647', '1148765318220865539', '1048560096630988801', '160718300', '768665821677780992', '2151623971', '3130293183', '228885289', '2719035609', '1322786581854507008']",0
525,1352319318990729217,252168075,[],0
526,1352318585910272005,252168075,[],0
527,1366413793006411782,252168075,"['1145109036863492103', '574132516', '618650280', '2477517444', '1193738128412102657', '1253839300636049408', '1280990825523142658', '1314409098738368519']",0
528,1370481558671482880,252168075,['718246187825041410'],0
529,1371585008155123714,252168075,"['873644258', '1280990825523142658', '1208524030497738752', '1062010454854324225']",0
530,1371631272217481222,252168075,"['1311261883', '323331296', '2296379731', '165789271', '343636885', '1241560483', '896527330910318592', '1149022495753801728']",0
531,1353430977389977600,252168075,[],0
532,1350916179293040647,252168075,"['1270407863752671235', '1542023767', '1711083518', '243582534', '153316408', '1221901031958884352', '510740590', '1252522040', '895878853784084482', '347562724', '145329335', '2257236332', '873644258', '956467586', '3167236869', '138776228', '1263528908844085250', '240425521', '1252422390946115584', '323331296', '566730911', '616061420', '1131414302584377346', '1187864545357942785', '3347680954', '1615350078', '201015496', '2579697884', '1918404121', '553851477', '881000248646057985', '884552675429429248', '1472910872', '1345800218655256577', '1253673553951686662', '374847161', '1062010454854324225']",0
533,1350916535951491073,252168075,"['759171098575572993', '4251818369', '179936510', '270163271', '152004781', '255291767', '1023341334994796544', '1385843886', '761863878', '731864231818199040', '153554698', '1711083518', '243582534', '51846587', '888849182542499840', '1221901031958884352', '895878853784084482', '347562724', '145329335', '524884357', '1173594734247448576', '1240378500625948673', '2571558851', '68957648', '271551942', '1198400330108682240', '143572516', '1252422390946115584', '1185228782002724864', '836736428671438849', '574132516', '1323299802831007744', '248548057', '2753065459', '566730911', '156476638', '920115878452228098', '1349109783274598403', '2151899348', '721052903151136768', '394568887', '767083633987481601', '3397888653', '1350332919211044869', '1144945866282868736', '616061420']",0
534,1350916943042269188,252168075,"['2340600213', '2749152153', '1062319648769761280', '1156648524173455362', '3423327995', '235148567', '759420395288137728', '1185336469994520577', '130756246', '2699833321', '628000232', '1312880659019505664', '2355701558', '92138339', '611315143', '4048227701', '129955138', '1142861884300902402', '2296379731', '1221901031958884352', '1144786149275242496', '510740590', '895878853784084482', '1252522040', '40591122', '918026683', '347562724', '145329335', '1023341334994796544', '1256376107336638472', '498184248', '1099472481910513664', '1070124978278985728', '142449943', '353854993', '172554681', '1233577796724756481', '408952564', '833159505332563968', '938036214384545794', '1173594734247448576', '1085288558993293312', '2540636528']",0
535,1350917207627333634,252168075,"['628000232', '153316408', '1221901031958884352', '510740590', '895878853784084482', '1252522040', '145329335', '842611788793438208', '353854993', '3098080127', '373755451', '1173594734247448576', '571045515', '2571558851', '1329622909661437952', '121807327', '999797053', '1250890240006512647', '240425521', '4405726341', '1252422390946115584', '2988521818', '999057336042950656', '566730911', '2151899348', '721052903151136768', '394568887', '767083633987481601', '102751543', '1350332919211044869', '163249391', '254391017', '1918404121', '951865669', '170338287', '1220340797998059520', '553101068']",0
536,1369766649008623628,252168075,"['3917319810', '306344380', '2229256457', '1023341334994796544', '153554698', '846517759', '723567577260277760', '607738751', '1252522040', '712657326', '3015581601', '320493445', '3221448826', '184758278', '4252486349', '1074119489611018240', '466566480', '1348389929143906305', '1556909562', '161704780', '836395228047233024', '3373174767', '1279759161459380225', '152750156', '1015330438552932352', '1316561001110740992', '222298968', '1570468878', '1195386055635218432', '1089589765521985536', '310546049', '1208466221676605441', '847778932174794752', '711373093319659520', '145010134', '1342178417215758338', '1108060645625393158', '1009952582217936896', '225074432', '724778669076570112', '3098080127', '828300696', '87716893', '1241560483', '110999163', '1274004600429989888']",0
537,1369771670148415496,252168075,"['846517759', '375913051']",0
538,1369767028526055424,252168075,"['306344380', '4872684603', '846517759', '320493445', '2964145491', '1279759161459380225', '1015330438552932352', '1570468878', '1089589765521985536', '310546049', '1128128054830743553', '3098080127', '1241560483', '1233634360609398784', '240425521', '1561342028', '1147856280758996993', '202394218', '1062010454854324225', '726010718403829760', '768637769665146880', '336933461', '185743772', '396149001', '2783159023', '1253839300636049408', '2909731282', '1217106815479173120', '254118649']",0
539,1369769146968399872,252168075,"['168007252', '153554698', '2801838009', '310546049', '3098080127', '1241560483', '4250568112', '1684604982', '850893415063707648', '749018508940410880', '1062010454854324225', '336933461', '605557538', '1369358752395169792']",0
540,1369769387713036288,252168075,"['169529668', '1195159054575980549', '946420979135385601', '153554698', '137677160', '309072522', '1570468878', '310546049', '1241560483', '4250568112', '2287391528', '1684604982', '850893415063707648', '1275609816', '1062010454854324225', '1722628226', '268986132', '336933461', '96038224', '185743772', '135620947']",0
541,1369770116234305541,252168075,"['310546049', '1241560483', '1062010454854324225', '336933461']",0
542,1369770394597621762,252168075,"['310546049', '1241560483', '867373724', '1261780918060101640', '734388470458818561', '1062010454854324225', '194464145']",0
543,1369771401121591306,252168075,['310546049'],0
544,1369770766661730308,252168075,"['153554698', '149098745', '1214756398489309184', '2274853140', '1948289018', '727666699', '991421934', '2223945691', '158910787', '908150363525656579', '309072522', '3397888653', '4109528079', '1254398396363952128', '310546049', '1570468878', '752220375879184384', '1369084568830156805', '1270811928', '724778669076570112', '2759869099', '473194490', '950070996', '158156182', '1013443061010042880', '1241560483', '856161510', '872584177841000449', '45242201', '1261780918060101640', '734388470458818561', '136999636', '969601670102552579', '954529922655105024', '73084144', '749018508940410880', '1279257788', '1062010454854324225', '194464145', '2988521818']",0
545,1369772374799884294,252168075,[],0
546,1369767575459164160,252168075,"['306344380', '4872684603', '846517759', '320493445', '4438097895', '1038365857', '4202982976', '1279759161459380225', '1015330438552932352', '310546049', '1241560483', '1233634360609398784', '1240378500625948673', '1561342028', '1147856280758996993', '726010718403829760', '768637769665146880', '185743772', '396149001', '2783159023', '1253839300636049408']",0
547,1364274482760843264,252168075,"['548475390', '145675069', '1362291325', '4756228833', '4824382060', '1348710270194102273', '1042532093681528832', '1059168774975356933', '1190394375957864449', '1580468346', '1244424092004073472', '869206764704731136', '1358251555', '115146456', '4237613056', '497982069', '1125612146052743170', '1250159023472685064', '1029820391144022022', '1147145350291099651', '1056891366297481223', '1066416564268867586', '704761532324962304', '540416301', '1252788142844895232', '2661875254', '1319655526939197445', '749373867479760897', '1355559998965886983', '1300619764289736711', '217691773', '920281298735976449', '3273370831', '179380331', '707748643214852096', '190853335', '1103859600', '1069365430681300993', '903442476219949057', '1023341334994796544', '1331684548665634824', '177935230', '173452269', '117925154', '1399456345', '2494819344', '967145407', '1586898096']",0
548,1364275478979350531,252168075,"['883120640206807040', '869206764704731136', '1250159023472685064', '903442476219949057', '967145407', '2595312323', '29317980', '1363363334', '1062010454854324225', '3221448826', '813411951023943680', '1450379785', '722688703', '185743772', '1225114036901203968', '4036379481', '4924949747', '249379257', '748967346174300160', '895878853784084482', '174416954', '312707665', '1249870631614787585', '979874976399577088', '2555945367', '3403398057', '1070828803713306624', '2810383001', '762686650715701248', '244332572', '1458364441', '1063987929092108288', '761994822488129536', '1154771271776972801', '295924033', '2385196044', '857037983874248704', '1727323244', '962363316889903104', '237890497', '1287896620458217472', '3372409330', '2718478968', '877700779540393984', '1084455540238024705']",0
549,1364276037719367680,252168075,"['883120640206807040', '1059168774975356933', '869206764704731136', '903442476219949057', '967145407', '831982412221526017', '2595312323', '29317980', '886317483740844032', '1363363334', '1062010454854324225', '3221448826', '813411951023943680', '3397847596', '1159971119685951489', '1450379785', '722688703', '185743772', '1225114036901203968', '4924949747', '249379257', '748967346174300160', '881308200095678466', '895878853784084482', '174416954', '1086007268108394496', '312707665', '1249870631614787585', '2555945367', '3403398057', '1070828803713306624', '762686650715701248', '244332572', '1458364441', '1063987929092108288', '761994822488129536', '295924033', '857037983874248704', '1727323244', '2409676483', '962363316889903104', '237890497', '1287896620458217472']",0
550,1364558106957651969,252168075,"['1092059695383281666', '853780872268582918']",0
551,1364021495706619904,252168075,"['593144854', '1165451914693304320', '927377684224708608', '2424671376', '312707665', '844660166276628480', '175572966', '293304123', '121218251', '619208578', '1297307280938065921', '860648953', '4078995195', '246801894', '63346632', '299375176', '283277794', '3370315654', '1292925322808221698', '1684604982', '310459446', '3188393710', '1171154016765652992', '2591131', '874313760', '243582534', '136489420', '533882044']",0
552,1352004811072352256,252168075,"['922055273463865344', '3154719725', '2772832577', '73492118', '3102885442', '871158715520626689', '1363288094', '804094256', '1279759161459380225', '888382113879396352', '1332676530326134784', '106818888', '3397847596', '1315629411224498177', '767083633987481601', '1019582139887771648', '2465137842', '898046467255959552', '940705077366534144', '44640466', '42321100', '1125872700810047490', '244332572', '2662597415', '182208443', '860648953', '1426566756', '556753979', '849950096678629380', '155700835', '4227175875', '771044267355766784', '847778932174794752', '1270407863752671235', '134829266', '952207941012254720', '1309650651949998080', '590403496', '1237025058524221441', '97092060', '1179820410', '1001483894091337729', '1263511380281430017', '835301619029917696', '567639707']",0
553,1352005011312619526,252168075,"['567639707', '829909849', '2533383794', '722907233734922240', '827048251', '723478814', '1062010454854324225', '2505849128', '1188801412337225729', '1303185099974942720', '4220072895']",0
554,1356583780576878593,252168075,"['1309609083847221249', '931697515400921090', '1233634360609398784', '1214380442', '602825724', '3310367745', '2257236332', '2600615420', '342682750', '1221990246507786240', '163249391', '574132516', '1304196063029538816', '1193738128412102657', '946768514', '1226569135867518977', '167532978', '141337897', '3730680382', '527736823', '4861025052', '954566096', '3015581601', '259062130', '2274853140', '244332572', '2752927197', '240425521', '1222332200751915009', '556415716', '35961319', '1154771271776972801', '2184408541', '1001919622629744640', '1246106169942388740', '760205749498875904', '1309248395064881153', '1208466221676605441', '887748882', '1138454168', '1340629915176226825', '156636660', '170459620', '4819516888', '2887612871']",0
555,1356610113340133376,252168075,['304709990'],0
556,1357325966431895604,252168075,[],0
557,1371579281227317249,252168075,"['873644258', '4814176161', '2985850271', '808850493296508928', '1320856899252899848', '316043614', '849264505486004224', '1196155457531994112', '567639707', '128362428', '738337542462951424', '836395228047233024', '629695906', '2810383001', '75012206', '146186666', '1154771271776972801']",0
558,1365680592319356928,252168075,"['4091240956', '737109553238691840', '1233264558707527681', '1353838551151108097', '1230270619201212423', '1468638745', '939741114', '153554698', '1241560483', '419752873', '4198238895', '180455133', '1167510078649487361', '145493922', '510740590', '967065695333900289', '734388470458818561', '164533422', '1355498537455378439', '1210378599238422528', '1162557422340382722', '1365761142845558791', '766327001661800448', '180497066', '899458509766619136', '3804080657', '1014168170662375424', '4220072895', '1325992493138268160', '1311261883', '1291800585042305026', '4872684603', '898612252722507776', '3224822871', '314361933', '1145664042129854465', '1329622909661437952', '1350849344606531585', '4396315763', '443957372', '957304591003148290', '566730911', '1203730528349892608', '202394218', '3428489151', '343745220', '1253910819760492546', '1649064847']",0
559,1365680993114468352,252168075,"['939741114', '153554698', '1167510078649487361', '899458509766619136', '443957372', '202394218', '912378570118500352', '1684604982', '1125872700810047490']",0
560,1365681322933559300,252168075,[],0
561,1366051210537664512,252168075,"['879214763137433600', '1128295195', '2904307581', '1158120637673693185', '2771611145', '1286812539469402113', '45452139', '1205304823802933249', '1192415849400938496', '3349458881', '4198183773', '991017392372412417', '3254630867', '2857323993', '93021240', '2759869099', '727396977214939136', '1383351774', '1275477911722774535', '381220932', '2318112896', '1385843886', '734388470458818561', '299375176', '263552210', '2988521818', '586402417', '1179820410', '858350825260945410', '938315258', '2525439758', '2392803255', '3188393710', '133790962', '305353579', '2946729723', '252930608', '1080235650601938944', '1366345464', '426333324', '552664234', '1221959206091227138', '1177972511671234562', '1204282537826279425']",0
562,1354149624739753993,252168075,"['922055273463865344', '752861804775243776', '2274853140', '3848136317', '931249198057521152', '172338647', '217460292', '1225839620', '96616197', '1276255643519909893', '1304214914828062721', '4091240956', '723567577260277760', '201085849', '1458435942', '1332373095559131141', '931208872966148098', '1271019132306284544', '753759286359130112', '1275706297', '1289357943583002630', '890891256867500032', '961424203542122496', '1027510050695380992', '267153911', '1325992493138268160', '9365072', '734388470458818561', '865226732223246336', '858335979786174466', '4460744194', '1205847754272104449', '901228004076126209', '333627902', '137826642', '4704533964', '370710168', '561380161', '1302966574580727811', '742086594', '1058173810095071232']",0
563,1354196659580895239,252168075,"['269367390', '312707665']",0
564,1354399415969181696,252168075,[],0
565,1370143084177162244,252168075,"['548475390', '4872684603', '2571558851', '1385960424', '1617954954', '1961847300', '596914366', '411873713', '2338650705', '326997130', '753786078713245696', '884946089232695296', '762155497562771456', '279771398', '161461039', '1219797248713928704', '961260082448293888', '1267513041509376003', '2711829141', '1642897352', '870235934', '1062010454854324225', '4288524857', '1171154016765652992', '847764871', '1895410956', '734388470458818561', '1287265164', '186700817', '2955318819', '182208443', '273682375', '378991890', '170367303', '938402941999964161', '1597329390', '567639707', '1279257788', '1304220431860338690', '3347147789', '1276310472', '942934259261693953', '457024525', '4097139081']",0
566,1373001714803093513,252168075,"['353854993', '766327001661800448', '2988521818', '2924312545', '734388470458818561', '1570468878', '2229279600', '312707665', '316656539', '960630495649456129', '4871729465', '1286812539469402113', '960475608873684992', '153841185', '94996859', '1151414933235654656', '872705065', '518000757', '4372280837', '909358892', '3349458881', '58127090', '1062010454854324225', '1243173556147695617', '269367390', '263552210', '4220072895', '629695906', '4869662693', '202394218', '1340992230509719552', '1253910819760492546', '2985850271']",0
567,1373065961180434437,252168075,['1151414933235654656'],0
568,1373009300252155904,252168075,[],0
569,1369977231808811012,252168075,"['3183428020', '2477517444', '42639105', '1421893525', '860360141350334464', '53413802', '3474542957', '187385739', '145010134', '2800368085', '1189657324509650945', '343636885', '4085282722', '1304220431860338690', '185743772', '1304233382', '4220072895', '1195069701845659649', '1206064730714116097', '3092577730', '839988882758389761', '833159505332563968', '497590829', '155395122', '306964774', '243582534', '3432853587', '2184408541', '1195425025626693633', '939376399']",0
570,1349841541565714432,252168075,"['1106004375854567424', '1071973252774404096', '1158361999925022720', '1570468878', '747525179279024128', '165630371', '1419082244', '1335030440', '616061420', '4078995195', '870051988528123906', '1236817840021417984', '1129083951354658818', '1193738128412102657', '1252522040', '1080593788576387072', '2821333949', '1204282537826279425', '175324823', '1184936917709852672', '1279367857', '954529922655105024', '2985066592', '1331684548665634824', '1001483894091337729', '1219797248713928704', '1221990246507786240', '780842175898591232', '2642979744', '1212471118352699392', '182208443', '863052050044792837', '751108976956309504', '66505699', '1122166021782212608', '2571558851', '2374631185', '73492118', '886707832627896321', '1345270418', '2985850271', '153866271', '1054100093308153857', '4505240716', '185616425', '1261787564593340416']",0
571,1350042800822374406,252168075,"['1942435878', '747525179279024128', '1233634360609398784', '2617373743']",0
572,1350045330851721216,252168075,['1062010454854324225'],0
573,1350176955778408456,252168075,[],0
574,1350185942896803844,252168075,[],0
575,1350178399315222529,252168075,['888849182542499840'],0
576,1349841990087806977,252168075,"['1158361999925022720', '4078995195', '1236817840021417984', '2821333949', '1279367857', '863052050044792837', '1122166021782212608', '2985850271', '333627902', '946420979135385601', '162856387', '1363363334', '3015581601', '573976162', '1193938594437697537', '2947565519', '551264244', '888382113879396352', '2986178776', '67453509', '244332572', '885972891493429249', '1241560483', '701912755', '259062130', '3370315654', '717673588875255809', '903240108828221440', '1062010454854324225', '925978333', '871158715520626689', '2759869099', '145493922', '720403739480354817', '2581330777', '1001219797504397313', '1332709419277295616', '263552210']",0
577,1349842423267123202,252168075,"['1158361999925022720', '2821333949', '1279367857', '863052050044792837', '1122166021782212608', '146519689', '2985850271', '333627902', '946420979135385601', '162856387', '1045330270847729664', '1363363334', '3015581601', '2947565519', '2986178776', '312707665', '67453509', '244332572', '885972891493429249', '1241560483', '1917849061', '1062010454854324225', '4405726341', '1231730617861234688', '871158715520626689', '2759869099', '1292231470912864256', '4085282722', '145493922', '263552210', '2581330777', '1230447040016113665']",0
578,1363116930916356098,252168075,"['315864204', '873644258', '2213995542', '739178970059558912', '1175618412212609024', '1037565266', '995758474192719873', '1347942329974476806', '1332709419277295616', '1327043529076600832', '3917319810', '2434841396', '3351634545', '3018440225', '2508944967', '608118766', '502383422', '140055787', '872521669', '2212578840', '4572181162', '52382916', '2807378535', '257123787', '4250568112', '193743325', '1165948202002071552', '2385196044', '303344035', '1713226940', '380594882', '142750870', '140374618', '468028339', '1126556651077668870', '176857599', '1018288314556780545', '159265994', '179138784', '2972432728', '387850030', '588290428', '4002710602', '715557904691105792', '889571490290597888']",0
579,1363472507542642690,252168075,"['873644258', '1274004600429989888', '3018440225', '1182839316785053696', '1034973940366618625']",0
580,1363475643162329088,252168075,[],0
581,1363484731690606594,252168075,[],0
582,1363141397579247622,252168075,"['873644258', '3018440225', '1182839316785053696', '209288151', '2257236332']",0
583,1370865273297907719,252168075,"['1295550415128481795', '4182350063', '1231947156363366404', '2293597497', '1074019478248280069', '326203596', '1260007567276810240', '973368703806042112', '1268211042825502721', '2425022022', '2755839968', '3335569697', '1852954812', '759399835418124288', '708514908095254528', '1306418901090283521', '1031142296', '1074119489611018240', '4188502575', '1364589886079193098', '152750156', '2693265779', '442053187', '341820347', '1270104557939499008', '1274929120070303744', '1342178417215758338', '167147663', '723676722', '151864445', '191107081', '1134457904021610500', '1118228443', '569915450', '1465475142', '162856387', '233144485', '4179642077', '1106004375854567424', '283542345', '140158996', '220098549', '1286354405621739520', '2533004310', '1900832748', '2520355542', '962490153007710208', '2307250844', '1309870851018436608', '2546620340', '3398316389', '1413512732', '153158218', '977093533', '1110599214998962176', '1923190490', '1216411743951474688', '815405120', '53495188', '1007060648', '1093335859305349123', '883398774072107009', '1044648661307850752', '81394049', '79289921', '1714107961', '953424699194859521', '4002710602', '849675878061793285', '3336030473', '1282425887636545536', '701894919078731776', '2270147561', '329346165', '1040706530', '3990609737', '328832964', '1234992053391626241', '527491877', '75326227', '910539656722251776', '1184936917709852672', '2356604023', '3399401560', '194390735', '922055273463865344', '940616354851446784', '437008637', '366386401', '1190306530282950656']",0
584,1370865553989111812,252168075,"['208642887', '77853453', '1342178417215758338', '167147663', '162856387', '347904250', '1364993930182479879', '509321609', '1286354405621739520', '2282855340', '634808444', '79289921', '849675878061793285', '740343319042068480', '3399401560', '1121202555105816577', '1268763070303817729', '196639476', '1275706297', '211531918', '1032329041188204544', '73492118', '391775770', '3221448826', '464068963', '2783159023', '1162557422340382722', '2924312545', '1057242521884114945', '2986178776', '1377153751', '1651533434', '452608976', '172539302', '1279759161459380225', '996873847658958848', '281875840', '1366164606020911105', '4091240956', '3388495833', '914877253', '175324823', '997255141807058944', '136786380', '4189318054', '2876677073', '762686650715701248', '4127058448', '256802929', '228633012', '315864204', '1274004600429989888', '179185382', '3092577730', '1363604660288946181', '269367390', '193806246', '515770087', '3130293183', '1325992493138268160', '562881157', '1294280618545733632', '1016458677266583552', '2806458211', '720394648506621953', '320493445', '1246158584624357377', '1188177611454930945', '899458509766619136', '67453509', '2550151646', '510740590', '343636885', '1597329390', '897614167854776320', '139612420', '4198183773', '721052903151136768', '804411242', '4871944372', '3691307475', '336156803', '3416293883', '1633666736', '1183438649226072065', '1343316321585475585', '962363316889903104', '70495937', '809519178', '1353079006900461569', '2887612871', '826625524416000000', '2290466634', '1252422390946115584']",0
585,1370865880859611139,252168075,"['77853453', '167147663', '151864445', '162856387', '2282855340', '1121202555105816577', '1268763070303817729', '1275706297', '211531918', '73492118', '3221448826', '2783159023', '2924312545', '2986178776', '2150048821', '1265244410452881408', '2352253952', '1279759161459380225', '996873847658958848', '281875840', '762791818232786944', '3388495833', '136786380', '4189318054', '762686650715701248', '4252486349', '315864204', '1274004600429989888', '193806246', '515770087', '1016458677266583552', '320493445', '899458509766619136', '67453509', '510740590', '343636885', '139612420', '721052903151136768', '3416293883', '1633666736', '962363316889903104', '70495937', '809519178', '3419230017', '2290466634', '1252422390946115584']",0
586,1370866293084192787,252168075,"['167147663', '151864445', '162856387', '2282855340', '3399401560', '1121202555105816577', '1268763070303817729', '1275706297', '211531918', '3221448826', '1176327725457584130', '449342655', '1219604151027535872', '2783159023', '2924312545', '1204108863026475008', '2986178776', '758176439187415040', '2150048821', '1279759161459380225', '996873847658958848', '762791818232786944', '4091240956', '3388495833', '411875189', '289125526', '309072522', '136786380', '997255141807058944', '4189318054', '762686650715701248', '175973668', '20094899', '761389310914465792', '4252486349', '1304940212854894593', '315864204', '1274004600429989888', '3092577730', '2218749048', '515770087', '1016458677266583552', '856343124972642304', '899458509766619136', '4431931961', '67453509']",0
587,1370866536399900676,252168075,"['167147663', '151864445', '162856387', '2282855340', '1121202555105816577', '1268763070303817729', '4078995195', '1275706297', '211531918', '73492118', '3221448826', '2783159023', '2924312545', '2986178776', '1279759161459380225', '762791818232786944', '3388495833', '289125526', '136786380', '997255141807058944', '4189318054', '762686650715701248', '175973668', '1304940212854894593', '315864204', '1274004600429989888', '3092577730', '1016458677266583552', '67453509', '1385843886', '510740590', '343636885', '897614167854776320', '870070648512679937', '1255719374', '139612420', '4871944372', '3416293883', '1633666736', '962363316889903104', '70495937', '809519178', '2290466634', '1252422390946115584']",0
588,1370866740129898499,252168075,"['167147663', '151864445', '162856387', '1268763070303817729', '4078995195', '1275706297', '211531918', '73492118', '3221448826', '2783159023', '2924312545', '1279759161459380225', '996873847658958848', '3388495833', '136786380', '1030660229019648001', '4189318054', '762686650715701248', '783892904', '1038127237', '20094899', '1190124260339134464', '228633012', '315864204', '1274004600429989888', '3092577730', '515770087', '1016458677266583552', '1138390137673572353', '2727793318', '67453509', '1385843886', '199894469', '510740590', '897614167854776320', '139612420', '3416293883', '1633666736', '1252522040', '962363316889903104', '809519178', '2290466634', '1252422390946115584']",0
589,1370867073971318786,252168075,"['167147663', '162856387', '2282855340', '1275706297', '211531918', '3221448826', '2783159023', '2924312545', '2986178776', '758176439187415040', '996873847658958848', '762791818232786944', '136786380', '4189318054', '762686650715701248', '312707665', '315864204', '1274004600429989888', '1016458677266583552', '67453509', '1385843886', '2283673836', '139612420', '3416293883', '962363316889903104', '809519178', '3419230017', '1252422390946115584', '1279985916606644225', '851227145603092480', '1273953227373977601', '1311827151692455936', '1097589962210508803', '185743772', '1015330438552932352', '42459533', '290763243', '2904378203', '1353079006900461569', '1233634360609398784', '247929216', '2581330777']",0
590,1370867536217128965,252168075,"['167147663', '162856387', '1275706297', '211531918', '3221448826', '1279759161459380225', '783892904', '312707665', '315864204', '67453509', '1385843886', '343636885', '139612420', '3416293883', '962363316889903104', '809519178', '1279985916606644225', '1273953227373977601', '1311827151692455936', '1097589962210508803', '185743772', '42459533', '290763243', '2904378203', '1233634360609398784', '247929216', '141632545', '2581330777', '847778932174794752', '870235934', '1167510078649487361', '709652292', '304709990', '4195209507', '156852902', '1240378500625948673', '3344268101', '1062010454854324225', '967145407', '883146487890423808']",0
591,1370867771454722056,252168075,"['167147663', '162856387', '1275706297', '211531918', '762791818232786944', '4189318054', '312707665', '315864204', '1385843886', '343636885', '139612420', '3416293883', '809519178', '1273953227373977601', '1097589962210508803', '1311827151692455936', '185743772', '42459533', '290763243', '2904378203', '1233634360609398784', '247929216', '141632545', '2581330777', '1167510078649487361', '709652292', '304709990', '3102885442', '3344268101', '2985850271', '1062010454854324225']",0
592,1370867804728086529,252168075,"['167147663', '162856387', '1184936917709852672', '1275706297', '211531918', '4189318054', '312707665', '1385843886', '343636885', '139612420', '3416293883', '809519178', '1273953227373977601', '1097589962210508803', '1311827151692455936', '185743772', '42459533', '290763243', '2904378203', '1233634360609398784', '247929216', '141632545', '2581330777', '3354353541', '870235934', '1167510078649487361', '121807327', '709652292', '304709990', '4195209507', '1240378500625948673', '3344268101', '2985850271', '1062010454854324225']",0
593,1370868539247243265,252168075,"['167147663', '162856387', '320493445', '1450379785', '1184936917709852672', '249479601', '1268763070303817729', '1275706297', '211531918', '3221448826', '1176327725457584130', '2783159023', '1239744403', '2986178776', '558850140', '259390936', '1171154016765652992', '2374631185', '633350878', '771871162993434624', '1279759161459380225', '996873847658958848', '762791818232786944', '3388495833', '52360305', '136786380', '4189318054', '856343124972642304', '4252486349', '228633012', '312707665', '315864204', '1274004600429989888', '3092577730', '2766725585', '1070828803713306624', '67453509', '1385843886', '343636885', '139612420', '1132084412068368384', '3416293883', '2296379731', '1633666736', '962363316889903104', '809519178']",0
594,1371049404367507456,252168075,[],0
595,1370869571041759236,252168075,['1062010454854324225'],0
596,1366420147112730628,252168075,"['748346863242321920', '73492118', '1023341334994796544', '962490153007710208', '1233634360609398784', '1270843896994635777', '1151315557318311937', '238385183', '947946508174884867', '2164772934', '485243223', '1231018228526264320', '1253910819760492546', '178982552', '263356595', '1905526932', '825413204318814208', '1055367092', '231596926', '1615796401', '1340629915176226825', '747798387634888704', '2416297462', '165542743', '1206064730714116097', '2985850271', '1304196063029538816', '142270054', '1267946896804454400', '791758832', '2591131', '161341388', '1280990825523142658', '43935704']",0
597,1365120594195447809,252168075,"['2772969479', '1360638030281859079', '3349458881', '767127606030458884', '920281298735976449', '2746938670', '1149672842', '740343319042068480', '182208443', '1385843886', '3015581601', '993887238', '792463772195647489', '593261945', '1211090799724613632', '35961319', '720261541669437440', '1165451914693304320', '299375176', '2985597903', '3310367745', '4570277056', '754081923589369856', '2780462625', '207725640', '141337897', '145493922', '3188393710', '993687666226008064', '4321866322', '889571490290597888', '531611788', '45452139', '1179820410', '73084144', '76411683', '161990619', '1313382181612511234', '102559425', '2977452767', '289125526', '951865669']",0
598,1365121146585284609,252168075,"['2772969479', '1360638030281859079', '2790297399', '920281298735976449', '726300487', '593261945', '1211090799724613632', '3102885442', '1165451914693304320', '4570277056', '913269752', '141337897', '3188393710', '45452139', '1179820410', '76411683', '161990619', '1313382181612511234', '167651928', '1070837032891625472', '951865669', '2896633023', '2988521818', '1287486915617394688', '2409676483', '202394218', '4220072895', '336156803', '4872684603', '1219797248713928704', '127678166', '901878514894475267', '3432853587', '853775682', '58127090', '1311261883', '1326146522216542208', '1331057136315621377', '1253910819760492546']",0
599,1365247164985802762,252168075,[],0
